Primary Identifier	Status	Error Reason	Source Record Payload		Error Reason																				
0541d03e-215e-4b16-8e93-decd756cb255	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property C...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68153 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"AvalonBay Communities\",\"address\":\"861 Broadway\",\"bank_statement\":\"2\",\"city\":\"Saugus\",\"company_id\":\"e941b225-8fb5-479c-a5d4-fc23692ccb1c\",\"company_name\":\"AvalonBay Communities\",\"company_short_id\":\"2ThHFslqV4\",\"email\":\"avalonsaugus@avalonbay.com\",\"entity_name\":\"MA055\",\"logo\":null,\"name\":\"Avalon Saugus\",\"paystub\":\"2\",\"phone\":\"7815589058\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"0541d03e-215e-4b16-8e93-decd756cb255\",\"salesforce_property_id\":\"a01Dn00000HHHY7IAP\",\"short_id\":\"cURuBmM6JF\",\"snappt_property_id\":\"cc18f748-2ccc-4a33-ab1c-ca4030df1d62\",\"status\":\"ACTIVE\",\"unit\":\"280\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"01906\"}"																						
fb1f5b56-c34d-4790-baa6-19fdfa4bc556	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property C...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68153 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"AvalonBay Communities\",\"address\":\"12503 Ardennes Avenue\",\"bank_statement\":\"2\",\"city\":\"Rockville\",\"company_id\":\"e941b225-8fb5-479c-a5d4-fc23692ccb1c\",\"company_name\":\"AvalonBay Communities\",\"company_short_id\":\"2ThHFslqV4\",\"email\":\"TwinbrookResidents@KansoLiving.com\",\"entity_name\":\"MD018\",\"logo\":null,\"name\":\"Kanso Twinbrook\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"fb1f5b56-c34d-4790-baa6-19fdfa4bc556\",\"salesforce_property_id\":\"a01Dn00000HHQDyIAP\",\"short_id\":\"JjXUCU06s2\",\"snappt_property_id\":\"8d0865e0-8c01-434d-a4aa-086b2727486e\",\"status\":\"ACTIVE\",\"unit\":\"238\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"20852\"}"																						
28950834-ca70-4462-9e79-a1e66013345b	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property C...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68153 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"AvalonBay Communities\",\"address\":\"16080 NE 85th Street\",\"bank_statement\":\"2\",\"city\":\"Redmond\",\"company_id\":\"e941b225-8fb5-479c-a5d4-fc23692ccb1c\",\"company_name\":\"AvalonBay Communities\",\"company_short_id\":\"2ThHFslqV4\",\"email\":\"avalonparcsquare@avalonbay.com\",\"entity_name\":\"WA010\",\"logo\":null,\"name\":\"Avalon ParcSquare\",\"paystub\":\"2\",\"phone\":\"4258955464\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"28950834-ca70-4462-9e79-a1e66013345b\",\"salesforce_property_id\":\"a01Dn00000HHHXRIA5\",\"short_id\":\"DpsU0TDdxj\",\"snappt_property_id\":\"dde9bd08-1328-43c5-8234-5fa2f0dfaefc\",\"status\":\"ACTIVE\",\"unit\":\"124\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"98052\"}"																						
359ea8a5-9708-4ec8-aca5-5e15cbcf4a2e	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68153 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Systems\",\"address\":\"525 Park Blvd\",\"bank_statement\":\"2\",\"city\":\"Ogden\",\"company_id\":\"bf187a98-1a1f-4303-9df1-2e0e85e73ad2\",\"company_name\":\"Yardi Systems\",\"company_short_id\":\"VgfbaBafMU\",\"email\":\"Countrywoods.pm@kettlr.com\",\"entity_name\":null,\"logo\":null,\"name\":\"Country Woods\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"359ea8a5-9708-4ec8-aca5-5e15cbcf4a2e\",\"salesforce_property_id\":\"a01Dn00000HHgpjIAD\",\"short_id\":\"fdba7c33da\",\"snappt_property_id\":\"08506dc1-3896-48ca-8abf-69f8ae14e40f\",\"status\":\"ACTIVE\",\"unit\":\"168\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"84401-0571\"}"																						
Primary Identifier	Status	Error Reason	Source Record Payload																						
479c9720-4b92-4006-b1f3-96df19b01924	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Systems. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68153 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Systems\",\"address\":\"5050 Fredericksburg Rd\",\"bank_statement\":\"2\",\"city\":\"San Antonio\",\"company_id\":\"bf187a98-1a1f-4303-9df1-2e0e85e73ad2\",\"company_name\":\"Yardi Systems\",\"company_short_id\":\"VgfbaBafMU\",\"email\":\"Stationatelmcreek@affinityproperty.com\",\"entity_name\":null,\"logo\":null,\"name\":\"Station at Elm Creek\",\"paystub\":\"2\",\"phone\":\"18444762778\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"479c9720-4b92-4006-b1f3-96df19b01924\",\"salesforce_property_id\":\"a01Dn00000HHYdMIAX\",\"short_id\":\"9e11d6172d\",\"snappt_property_id\":\"01a081a2-9e06-4c27-a8c5-1e3dc19a2b48\",\"status\":\"ACTIVE\",\"unit\":\"324\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"78229-3864\"}"																						
fe7c0599-c741-4f64-8a37-69d7a44ad043	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Breeze. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Breeze. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Breeze. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for re...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Breeze\",\"address\":\"7746 Pickering Ave\",\"bank_statement\":\"2\",\"city\":\"Whittier\",\"company_id\":\"4db117cf-e9b0-4968-aaea-c7fa08bd396d\",\"company_name\":\"Yardi Breeze\",\"company_short_id\":\"3p1PsjaQbp\",\"email\":\"chris@terrapointinc.com\",\"entity_name\":null,\"logo\":null,\"name\":\"7746 Pickering Ave\",\"paystub\":\"2\",\"phone\":\"18444762778\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"fe7c0599-c741-4f64-8a37-69d7a44ad043\",\"salesforce_property_id\":\"a01UL00000WQSRNYA5\",\"short_id\":\"bc8e76ebc8\",\"snappt_property_id\":\"264743af-8d68-4cb7-b217-343155fff74e\",\"status\":\"ACTIVE\",\"unit\":\"1\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"90602\"}"																						
9c23ef6b-d77c-4a44-8efb-22c297164637	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property C...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"AvalonBay Communities\",\"address\":\"1200 Ocean Avenue\",\"bank_statement\":\"2\",\"city\":\"San Francisco\",\"company_id\":\"e941b225-8fb5-479c-a5d4-fc23692ccb1c\",\"company_name\":\"AvalonBay Communities\",\"company_short_id\":\"2ThHFslqV4\",\"email\":\"OceanAvenue@avalonbay.com\",\"entity_name\":\"CA090\",\"logo\":null,\"name\":\"Avalon Ocean Avenue\",\"paystub\":\"2\",\"phone\":\"4153346050\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"9c23ef6b-d77c-4a44-8efb-22c297164637\",\"salesforce_property_id\":\"a01Dn00000HHHXOIA5\",\"short_id\":\"DWJoDKT8Cp\",\"snappt_property_id\":\"4eda2a61-2923-4348-84b8-921d8d17cf5f\",\"status\":\"ACTIVE\",\"unit\":\"173\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"94112\"}"																						
f5b26d74-2f5d-409c-9354-cdae807acce9	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property C...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"AvalonBay Communities\",\"address\":\"555 West Middlefield Rd.\",\"bank_statement\":\"2\",\"city\":\"Mountain View\",\"company_id\":\"e941b225-8fb5-479c-a5d4-fc23692ccb1c\",\"company_name\":\"AvalonBay Communities\",\"company_short_id\":\"2ThHFslqV4\",\"email\":\"Middlefield@eavesbyavalon.com\",\"entity_name\":\"CA575\",\"logo\":null,\"name\":\"eaves Mt. View at Middlefield\",\"paystub\":\"2\",\"phone\":\"6505285000\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"f5b26d74-2f5d-409c-9354-cdae807acce9\",\"salesforce_property_id\":\"a01Dn00000HHMFZIA5\",\"short_id\":\"CMxFLU9BOi\",\"snappt_property_id\":\"a42d2db9-af18-4eda-8877-b2b12892b9d4\",\"status\":\"ACTIVE\",\"unit\":\"404\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"94043\"}"																						
6cf98393-ca32-4000-929f-9e9f76ca3f99	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property C...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"AvalonBay Communities\",\"address\":\"7904 Fall Creek Road\",\"bank_statement\":\"2\",\"city\":\"Dublin\",\"company_id\":\"e941b225-8fb5-479c-a5d4-fc23692ccb1c\",\"company_name\":\"AvalonBay Communities\",\"company_short_id\":\"2ThHFslqV4\",\"email\":\"eavesdublin@eavesbyavalon.com\",\"entity_name\":\"CA002\",\"logo\":null,\"name\":\"eaves Dublin\",\"paystub\":\"2\",\"phone\":\"9255518450\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"6cf98393-ca32-4000-929f-9e9f76ca3f99\",\"salesforce_property_id\":\"a01Dn00000HHMFOIA5\",\"short_id\":\"njmYLudYZD\",\"snappt_property_id\":\"5c22ef60-8e0a-4b1c-be26-47672998d0ca\",\"status\":\"ACTIVE\",\"unit\":\"204\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"94568\"}"																						
0a5324c4-4fff-4a32-96d2-0c713d374df9	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Breeze. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Breeze. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Breeze. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for re...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Breeze\",\"address\":\"523 North 33rd Street\",\"bank_statement\":\"2\",\"city\":\"Louisville\",\"company_id\":\"4db117cf-e9b0-4968-aaea-c7fa08bd396d\",\"company_name\":\"Yardi Breeze\",\"company_short_id\":\"3p1PsjaQbp\",\"email\":\"management@isracap.com\",\"entity_name\":null,\"logo\":null,\"name\":\"523 North 33rd Street\",\"paystub\":\"2\",\"phone\":\"18444762778\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"0a5324c4-4fff-4a32-96d2-0c713d374df9\",\"salesforce_property_id\":\"a01UL00000WZYnaYAH\",\"short_id\":\"308161ef25\",\"snappt_property_id\":\"69574f3c-0f65-47ad-b167-ac9eb170fe3e\",\"status\":\"ACTIVE\",\"unit\":\"4\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"40212-2055\"}"																						
e337c582-8711-4739-9376-5b338b183e7b	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property C...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"AvalonBay Communities\",\"address\":\"200 Avalon Drive\",\"bank_statement\":\"2\",\"city\":\"Bedford\",\"company_id\":\"e941b225-8fb5-479c-a5d4-fc23692ccb1c\",\"company_name\":\"AvalonBay Communities\",\"company_short_id\":\"2ThHFslqV4\",\"email\":\"AvalonatBedfordCenter@avalonbay.com\",\"entity_name\":\"MA019\",\"logo\":null,\"name\":\"Avalon at Bedford Center\",\"paystub\":\"2\",\"phone\":\"7812752233\",\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"e337c582-8711-4739-9376-5b338b183e7b\",\"salesforce_property_id\":\"a01Dn00000HHHPNIA5\",\"short_id\":\"NfFEvMnv6e\",\"snappt_property_id\":\"63992bd4-140f-4c50-982b-1982337d0870\",\"status\":\"ACTIVE\",\"unit\":\"139\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"01730\"}"																						
845661ee-7267-48ac-a1e1-cabea16b91e3	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: AvalonBay Communities. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property C...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"AvalonBay Communities\",\"address\":\"205 N San Dimas Canyon Rd\",\"bank_statement\":\"2\",\"city\":\"San Dimas\",\"company_id\":\"e941b225-8fb5-479c-a5d4-fc23692ccb1c\",\"company_name\":\"AvalonBay Communities\",\"company_short_id\":\"2ThHFslqV4\",\"email\":\"avalonsandimas@avalonbay.com\",\"entity_name\":\"CA103\",\"logo\":null,\"name\":\"Avalon San Dimas\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"845661ee-7267-48ac-a1e1-cabea16b91e3\",\"salesforce_property_id\":\"a01Dn00000HHHY5IAP\",\"short_id\":\"EXvp3DXImD\",\"snappt_property_id\":\"673143a3-c0a7-430e-8b2d-ffbdc4db6fcd\",\"status\":\"ACTIVE\",\"unit\":\"156\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"91773\"}"																						
d504d1d3-daf4-405f-952d-23bbcda03049	Rejected	CANNOT_EXECUTE_FLOW_TRIGGER:We can't save this record because the “Product Property | After | Rollup Flow” process failed. Give your Salesforce admin these details. This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Breeze. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Breeze. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for restricted picklist field: Yardi Breeze. You can look up ExceptionCode values in the SOAP API Developer Guide.---This error occurred when the flow tried to update records: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST: FDE Property Created By: bad value for re...ok up ExceptionCode values in the SOAP API Developer Guide. Error ID: 1633377671-68176 (1999194739):--	"{\"IsPartnerProperty\":\"1\",\"PropertyCreatedBy\":\"Yardi Breeze\",\"address\":\"2005 Bracyridge Road\",\"bank_statement\":\"2\",\"city\":\"Greensboro\",\"company_id\":\"4db117cf-e9b0-4968-aaea-c7fa08bd396d\",\"company_name\":\"Yardi Breeze\",\"company_short_id\":\"3p1PsjaQbp\",\"email\":\"sw@phoenixpropertiesnc.com\",\"entity_name\":null,\"logo\":null,\"name\":\"2005 Bracyridge Road\",\"paystub\":\"2\",\"phone\":null,\"phone_is_required\":\"1\",\"product_type\":\"FDE\",\"reverse_etl_id\":\"d504d1d3-daf4-405f-952d-23bbcda03049\",\"salesforce_property_id\":\"a01UL00000J795NYAR\",\"short_id\":\"f53bca1770\",\"snappt_property_id\":\"fc467762-c618-4c7a-b0a7-c52e13ae37d0\",\"status\":\"ACTIVE\",\"unit\":\"1\",\"unit_is_required\":\"1\",\"website\":null,\"zip\":\"27407-2801\"}"																						
